"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",67.42442,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",69.77666,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",66.75,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",69.38333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",73.28333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",77.475,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",77.68333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",83.325,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",85.675,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",89.95834,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",93.675,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",95.325,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.1,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.04166,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.26667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.7,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.675,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.975,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.2333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.525,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.5833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.7833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",104.1333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",106.425,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",114.5417,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",68.93748,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",71.13819,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",71.91398,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",72.98766,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",72.64357,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",74.10912,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",75.87177,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",77.92513,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",79.07288,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",80.05018,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",80.96667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",82.15833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",83.1,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",82.43333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",82.875,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",85.91666,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",88.29166,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",91.09167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",93.28333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",94.625,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",95.58334,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",97.06667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.70834,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.46667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.30833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.025,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.0083,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.5917,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.1167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.3333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.5833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",104.7917,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","DNK","Denmark","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",112.2917,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",98.73333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",100.8167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",101.5417,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",100.6917,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",100.375,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",98.84167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",94.7,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",90.93333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",85.61667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",82.64167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",83.33334,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",84.89167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",87.66666,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",90.89167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",91.30833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",91.70834,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",93.325,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",96.38333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.54166,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.59167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0083,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.6417,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.0167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","FIN","Finland","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.0917,,
