"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Activity","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1993","1993","PER","Persons","3","Thousands",,,44195,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1994","1994","PER","Persons","3","Thousands",,,44642,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1995","1995","PER","Persons","3","Thousands",,,45093,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1996","1996","PER","Persons","3","Thousands",,,45525,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1997","1997","PER","Persons","3","Thousands",,,45954,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1998","1998","PER","Persons","3","Thousands",,,46287,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1999","1999","PER","Persons","3","Thousands",,,46617,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2000","2000","PER","Persons","3","Thousands",,,47008,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2001","2001","PER","Persons","3","Thousands",,,47370,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2002","2002","PER","Persons","3","Thousands",,,47645,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2003","2003","PER","Persons","3","Thousands",,,47892,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2004","2004","PER","Persons","3","Thousands",,,48083,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2005","2005","PER","Persons","3","Thousands",,,48185,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2006","2006","PER","Persons","3","Thousands",,,48438,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,48684,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,49055,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,49308,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,49554,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,49937,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,50200,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,50429,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,50747,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,51015,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,51218,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,51362,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,51585,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2019","2019","PER","Persons","3","Thousands",,,51765,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2020","2020","PER","Persons","3","Thousands",,,51836,,
"KOR","Korea","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2021","2021","PER","Persons","3","Thousands",,,51745,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1990","1990","PER","Persons","3","Thousands",,,381.911191,"E","Estimated value"
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1991","1991","PER","Persons","3","Thousands",,,387.111344,"E","Estimated value"
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1992","1992","PER","Persons","3","Thousands",,,392.411499,"E","Estimated value"
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1993","1993","PER","Persons","3","Thousands",,,398.011663,"E","Estimated value"
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1994","1994","PER","Persons","3","Thousands",,,403.811833,"E","Estimated value"
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1995","1995","PER","Persons","3","Thousands",,,409.512,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1996","1996","PER","Persons","3","Thousands",,,414.462,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1997","1997","PER","Persons","3","Thousands",,,419.85,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1998","1998","PER","Persons","3","Thousands",,,425.195,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1999","1999","PER","Persons","3","Thousands",,,431.338,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2000","2000","PER","Persons","3","Thousands",,,436.975,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2001","2001","PER","Persons","3","Thousands",,,441.862,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2002","2002","PER","Persons","3","Thousands",,,446.65,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2003","2003","PER","Persons","3","Thousands",,,452.262,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2004","2004","PER","Persons","3","Thousands",,,458.512,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2005","2005","PER","Persons","3","Thousands",,,465.7,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2006","2006","PER","Persons","3","Thousands",,,472.925,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,480.7,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,489.225,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,498.218,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,507.538,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,519.425,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,531.5,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,545.325,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,558.325,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,569.4,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,584.125,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,596.976,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,608.806,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2019","2019","PER","Persons","3","Thousands",,,621.5,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2020","2020","PER","Persons","3","Thousands",,,631.088,,
"LUX","Luxembourg","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2021","2021","PER","Persons","3","Thousands",,,641.038,"P","Provisional value"
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1990","1990","PER","Persons","3","Thousands",,,87065,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1991","1991","PER","Persons","3","Thousands",,,88631,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1992","1992","PER","Persons","3","Thousands",,,90133,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1993","1993","PER","Persons","3","Thousands",,,91601,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1994","1994","PER","Persons","3","Thousands",,,93055,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1995","1995","PER","Persons","3","Thousands",,,94490,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1996","1996","PER","Persons","3","Thousands",,,95877,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1997","1997","PER","Persons","3","Thousands",,,97205,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1998","1998","PER","Persons","3","Thousands",,,98485,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","1999","1999","PER","Persons","3","Thousands",,,99706,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2000","2000","PER","Persons","3","Thousands",,,100896,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2001","2001","PER","Persons","3","Thousands",,,102122,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2002","2002","PER","Persons","3","Thousands",,,103418,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2003","2003","PER","Persons","3","Thousands",,,104720,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2004","2004","PER","Persons","3","Thousands",,,105952,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2005","2005","PER","Persons","3","Thousands",,,107155.784,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2006","2006","PER","Persons","3","Thousands",,,108416.5555,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,109795.643,,
"MEX","Mexico","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,111304.4045,,
